index,salary_id,employer_name,location_name,Latitude,Longitude,location_state,location_country,job_title,job_title_category,job_title_rank,total_experience_years,employer_experience_years,annual_base_pay,signing_bonus,annual_bonus,stock_value_bonus,comments,submitted_at
837,1729,consumer tech company,palo alto,37.4418834,-122.1430195,,,full stack engineer,Web,,1.5,1.5,100000.0,0.0,0.0,5000,,3/21/16 15:52
838,1730,oracle,"redwood city, ca",37.4847955,-122.228141,CA,US,senior applications engineer,Engineering,Senior,6.0,0.5,134000.0,12500.0,0.0,0,,3/21/16 15:52
839,1733,general motors,"chandler, az",33.3061605,-111.8412502,AZ,US,software developer,Software,,1.5,1.5,61000.0,0.0,4.0,0,,3/21/16 15:53
840,1734,tinal,moscow,55.755826,37.6173,,,it,Other,,10.0,6.0,39500.0,0.0,20.0,0,,3/21/16 15:53
841,1736,moz,seattle,47.6061389,-122.3328481,,,marketing manager,Management,,6.8,,135000.0,0.0,0.0,,,3/21/16 15:53
842,1737,microsoft,seattle,47.6061389,-122.3328481,,,program manager,Management,,0.5,0.5,105000.0,50000.0,,,,3/21/16 15:54
844,1739,zillow group,"irvine, ca",33.6845673,-117.8265049,CA,US,software developer,Software,,4.0,1.0,105000.0,2000.0,,1227 RSUs,,3/21/16 15:54
845,1740,rightscale,santa barbara,34.4208305,-119.6981901,,,product manager,Management,,3.0,1.0,95000.0,0.0,0.0,0,,3/21/16 15:54
846,1741,usa company,spain,40.463667,-3.74922,,ES,software engineer,Software,,7.0,2.0,130000.0,0.0,0.0,0,,3/21/16 15:54
847,1742,financial,san francisco,37.7749295,-122.4194155,,,software developer,Software,,10.0,2.0,170000.0,0.0,145000.0,,,3/21/16 15:55
848,1746,trendco,california,36.778261,-119.4179324,CA,US,swe,Software,,3.0,3.0,150.0,100.0,20.0,0,,3/21/16 15:56
849,1747,docker ecosystem company,san francisco,37.7749295,-122.4194155,,,developer evangelist,Software,,3.0,1.0,130000.0,0.0,0.0,0,,3/21/16 15:57
850,1751,autodesk canada,"toronto, canada",43.653226,-79.3831843,,CA,software developer,Software,,8.0,4.0,100000.0,5000.0,11000.0,6500,,3/21/16 15:58
851,1754,startup,redwood city,37.4847955,-122.228141,,,software engineer / data scientist,Data,,2.0,1.0,105000.0,0.0,0.0,180,,3/21/16 16:00
852,1755,optum rx,chicago,41.8781136,-87.6297982,,,solutions architect,Other,,15.0,2.0,130000.0,0.0,0.0,15000,,3/21/16 16:00
853,1757,cisco,san jose,37.33874,-121.8852525,,,software engineer,Software,,4.0,2.0,103000.0,5000.0,5000.0,0,,3/21/16 16:00
854,1758,omnicom,san francisco,37.7749295,-122.4194155,,,senior engineer,Engineering,Senior,10.0,1.0,175000.0,0.0,15000.0,0,,3/21/16 16:01
855,1759,biotech,"oxford, uk",51.7520209,-1.2577263,,,software engineer,Software,,5.0,1.0,61146.0,0.0,6114.6,,"Great working environment, really happy.",3/21/16 16:01
856,1761,bank of america,london,51.5072178,-0.1275862,,,avp,Other,,6.8,,58000.0,,3000.0,,,3/21/16 16:01
857,1762,practice fusion,sf,37.7749295,-122.4194155,,,software engineer,Software,,10.0,8.0,115000.0,0.0,0.0,50000,,3/21/16 16:01
858,1765,bigco,san francisco,37.7749295,-122.4194155,,,analyst,Data,,8.0,4.0,120000.0,5000.0,10000.0,0,,3/21/16 16:03
859,1768,norwegian tax authority,norway,60.472024,8.468946,,NO,senior systems engineer,Engineering,Senior,17.0,4.0,71000.0,0.0,0.0,0,,3/21/16 16:04
860,1769,jaguar land rover,warwickshire,52.2671353,-1.4675216,,,electronic engineer,Engineering,,0.0,1.0,44508.6,2844.0,284.4,å£0,Salary in GBP,3/21/16 16:04
861,1770,atlassian,san francisco,37.7749295,-122.4194155,,,principal product manager,Management,,12.0,8.0,195000.0,0.0,30000.0,20000,,3/21/16 16:04
862,1771,news org,uk,55.378051,-3.435973,,,senior developer,Software,Senior,13.0,2.0,93000.0,0.0,3000.0,0,,3/21/16 16:05
863,1774,altschool,san francisco,37.7749295,-122.4194155,,,full stack engineer,Web,,2.5,1.5,105000.0,0.0,13000.0,30000,,3/21/16 16:05
864,1777,microsoft,"redmond, washington",47.6739881,-122.121512,WA,US,software engineer,Software,,1.5,1.5,114500.0,5000.0,12000.0,12500,"50000 stock vested over 3.5 years at signing. 5000 signing cash, 5000 relocation cash (I moved myself). Got about 5000 in stock vesting over like 7 years this past year.",3/21/16 16:05
865,1779,evernote,redwood city,37.4847955,-122.228141,,,software engineer,Software,,3.0,1.0,105000.0,0.0,0.0,1000,,3/21/16 16:06
866,1780,state street,"princeton, nj",40.3572976,-74.6672226,NJ,US,valuations officer / software dev,Software,,11.0,1.0,94000.0,0.0,1.0,0,,3/21/16 16:07
867,1781,amazon,seattle,47.6061389,-122.3328481,,,sde1,Software,1,0.0,0.0,95000.0,27000.0,,"50,000",,3/21/16 16:07
868,1786,unity technologies,"copenhagen, denmark",55.6760968,12.5683371,,DK,software developer,Software,,9.0,1.0,74000.0,0.0,0.0,,,3/21/16 16:08
869,1788,carfax,columbia mo,38.9517053,-92.3340724,MO,US,software developer,Software,,3.0,1.0,70000.0,0.0,7000.0,0,,3/21/16 16:08
870,1789,self,belgrade,44.8125449,20.46123,,,software engineer,Software,,9.0,3.0,40000.0,0.0,0.0,0,,3/21/16 16:08
871,1791,tune,"seattle, wa",47.6061389,-122.3328481,WA,US,software engineer 3,Software,3,6.0,2.0,120000.0,0.0,1000.0,1000,,3/21/16 16:08
872,1792,self,london,51.5072178,-0.1275862,,,dev,Other,,15.0,5.0,170640.0,0.0,0.0,0,UK C# Contractor,3/21/16 16:10
873,1794,wayfair,boston,42.3600825,-71.0588801,,,lead software engineer,Software,,3.0,3.0,110000.0,0.0,10000.0,10000,,3/21/16 16:10
874,1796,palantir,nyc,40.7127753,-74.0059728,,,forward deployed engineer,Engineering,,5.0,2.0,150000.0,20000.0,15000.0,25000,stock value = options/year * (FMV-strike),3/21/16 16:10
875,1800,wells fargo,san francisco,37.7749295,-122.4194155,,,lead ux designer,Other,,10.0,2.0,125000.0,7000.0,15.0,,,3/21/16 16:12
876,1801,vmware,palo alto,37.4418834,-122.1430195,,,member of technical staff iii,Other,3,6.8,2.3,127000.0,5000.0,14000.0,,,3/21/16 16:12
877,1803,kymeta,redmond,47.6739881,-122.121512,,,software engineer,Software,,6.8,,120000.0,,,,,3/21/16 16:13
878,1805,public,spain,40.463667,-3.74922,,ES,programmer,Other,,6.8,,23000.0,,,,,3/21/16 16:13
879,1809,ibm,austin,30.267153,-97.7430608,,,software developer,Software,,3.0,3.0,74000.0,10000.0,500.0,,,3/21/16 16:15
880,1811,accenture,san francisco,37.7749295,-122.4194155,,,technology consultant,Other,,2.0,2.0,105000.0,10000.0,,,,3/21/16 16:15
881,1814,interana,"redwood city, ca",37.4847955,-122.228141,CA,US,site reliability engineer,Engineering,,5.0,0.5,140000.0,0.0,,,,3/21/16 16:16
882,1816,ibm,"uk, outside london",51.5072178,-0.1275862,,,software develoepr,Software,,2.0,2.0,30000.0,0.0,300.0,0,"Pay is quite shit, but work/life balance and flexibility is amazing.",3/21/16 16:16
883,1817,demonware,vancouver,49.2827291,-123.1207375,,,site reliability engineer,Engineering,,8.0,1.0,112000.0,10000.0,12000.0,0,,3/21/16 16:18
884,1819,mercury group of companies,"melbourne, australia",-37.8136276,144.9630576,,AU,senior .net developer,Software,Senior,16.0,2.0,105000.0,,,,,3/21/16 16:19
885,1821,edu-tech,uk,55.378051,-3.435973,,,engineer,Engineering,,4.0,2.0,42660.0,,,Meh,,3/21/16 16:19
886,1823,joyent,san francisco,37.7749295,-122.4194155,,,software engineer,Software,,10.0,4.0,70000.0,0.0,0.0,0,,3/21/16 16:19
887,1826,twitter,not sf,37.7749295,-122.4194155,,,sr enginner,Other,Senior,13.0,1.0,155000.0,,,100000,"Stock value was at time of offer, not now. :-(",3/21/16 16:20
888,1827,microsoft,seattle,47.6061389,-122.3328481,,,software engineer,Software,,5.0,2.0,108000.0,50000.0,,5000,,3/21/16 16:20
889,1830,sfr,"lyon, france",45.764043,4.835659,,FR,network engineer,Engineering,,3.0,2.0,40000.0,,5500.0,,,3/21/16 16:22
890,1831,bw,"vancouver, bc",49.2827291,-123.1207375,BC,CA,web developer,Web,,3.0,1.0,60000.0,0.0,300.0,0,,3/21/16 16:22
891,1832,liberty mutual,new hampshire,43.1938516,-71.5723953,NH,US,developer intern,Software,Intern,3.0,1.5,48000.0,0.0,0.0,0,,3/21/16 16:22
892,1834,nokia,"ottawa, canada",45.4215296,-75.6971931,,CA,software designer,Software,,4.0,1.0,56000.0,0.0,0.0,0,,3/21/16 16:23
893,1837,google,"mountain view, ca",37.3860517,-122.0838511,CA,US,software engineer,Software,,6.0,1.0,130000.0,0.0,20000.0,180000,,3/21/16 16:24
894,1838,emc,santa clara,37.3541079,-121.9552356,,,full stack web developer,Web,,20.0,1.0,182000.0,0.0,30000.0,62000,,3/21/16 16:25
895,1841,synopsys,"mountain view, california",37.3860517,-122.0838511,CA,US,software engineer,Software,,1.0,1.0,97000.0,,10000.0,,,3/21/16 16:25
896,1848,linkedin,mountain view,37.3860517,-122.0838511,,,senior software engineer,Software,Senior,7.0,1.0,165000.0,40000.0,16500.0,100000,,3/21/16 16:28
897,1853,ibm,canada,56.130366,-106.346771,,CA,software engineer,Software,,4.0,4.0,75000.0,,4000.0,2000,,3/21/16 16:29
898,1854,ibm,"austin, tx",30.267153,-97.7430608,TX,US,software engineer,Software,,2.0,2.0,82000.0,3000.0,2000.0,0,,3/21/16 16:29
899,1855,airbnb,san francisco,37.7749295,-122.4194155,,,software engineer,Software,,10.0,4.0,185000.0,0.0,0.0,"50,000",,3/21/16 16:30
900,1856,intuit,san diego,32.715738,-117.1610838,,,sde co-op,Software,,0.0,0.0,81120.0,7500.0,,,,3/21/16 16:30
901,1857,dell,remote,,,,,senior developer,Software,Senior,17.0,3.0,130000.0,0.0,11000.0,0,,3/21/16 16:31
902,1858,j p morgan,"bournemouth, uk",50.7220101,-1.8667169,,,software engineer,Software,,1.0,1.0,48348.0,7110.0,2844.0,0,,3/21/16 16:31
903,1859,disney interactive,"glendale, ca",34.1425078,-118.255075,CA,US,software engineer,Software,,4.0,3.0,88000.0,0.0,25000.0,0,"All mid-level engineers and below are hourly so my base is $42 an hour which is 88k/yr, but with overtime I made over 115k.",3/21/16 16:31
904,1861,local government,san diego,32.715738,-117.1610838,,,senior it engineer,Engineering,Senior,11.0,9.0,109000.0,,,,,3/21/16 16:32
905,1862,ford,michigan,44.3148443,-85.6023643,MI,US,mobile software engineer,Software,,4.0,3.0,82500.0,6000.0,6500.0,0,,3/21/16 16:33
906,1863,well funded non-profit,"washington, dc",38.9071923,-77.0368707,WA,US,senior software engineer,Software,Senior,11.0,4.0,146000.0,,2600.0,,,3/21/16 16:33
907,1864,microsoft,"redmond, wa",47.6739881,-122.121512,WA,US,program manager,Management,,20.0,10.0,185000.0,185000.0,40000.0,"50,000",,3/21/16 16:35
908,1865,liaison technologies,"atlanta, ga",33.748752,-84.3876845,GA,US,software engineer,Software,,3.0,1.0,90000.0,,,,,3/21/16 16:35
909,1866,groupon,chicago,41.8781136,-87.6297982,,,software engineer 2,Software,2,10.0,2.0,105000.0,10000.0,2000.0,10000,get paid to watch tv,3/21/16 16:35
910,1867,etsy,new york city,40.7127753,-74.0059728,NY,US,senior software engineer,Software,Senior,4.5,3.5,135.0,0.0,0.0,3718,,3/21/16 16:35
911,1871,livefyre,san francisco,37.7749295,-122.4194155,,,senior software engineer,Software,Senior,6.0,1.5,145000.0,0.0,0.0,0,,3/21/16 16:37
912,1873,small consulting firm,"houston, tx",29.7604267,-95.3698028,TX,US,web developer,Web,,3.0,1.0,56000.0,0.0,0.0,0,"Pretty strict 40 hours a week. Work is much more interesting than a lot of places, and I get a lot of say in tech stack. I am one of only 3 developers total. ",3/21/16 16:38
913,1876,undisclosed startup (75 people),"austin, tx",30.267153,-97.7430608,TX,US,senior full stack engineer,Engineering,Senior,20.0,0.0,130000.0,0.0,0.0,0,,3/21/16 16:39
914,1877,ericsson,"san jose, ca",37.33874,-121.8852525,CA,US,system engineer - iv,Engineering,4,9.0,7.0,141000.0,0.0,14000.0,0,,3/21/16 16:39
915,1879,ibm,germany,51.165691,10.451526,,DE,it architect mobile solutions,Other,,2.0,2.0,51000.0,0.0,2000.0,0,,3/21/16 16:40
916,1880,google,san francisco,37.7749295,-122.4194155,,,software engineer,Software,,4.0,4.0,130500.0,,25000.0,"100,000",,3/21/16 16:40
917,1883,abc.xyz,seattle,47.6061389,-122.3328481,,,architect,Other,,25.0,3.0,130000.0,20000.0,0.0,0,,3/21/16 16:42
918,1884,varagesale,"toronto, on",43.653226,-79.3831843,ON,CA,senior software developer,Software,Senior,8.0,0.25,120000.0,0.0,0.0,0,,3/21/16 16:42
919,1885,ibm canada,toronto,43.653226,-79.3831843,,,band 7 software engineer,Software,,1.5,1.5,68940.0,10000.0,1500.0,0,,3/21/16 16:42
920,1887,google,new york,40.7127753,-74.0059728,NY,US,web developer,Web,,3.0,7.0,103000.0,0.0,15000.0,2000,,3/21/16 16:43
921,1888,general dynamics mission systems,"pittsburgh, pa",40.4406248,-79.9958864,PA,US,software engineer,Software,,20.0,7.0,140000.0,0.0,0.0,0,,3/21/16 16:44
922,1889,amazon,"seattle, washington",47.6061389,-122.3328481,WA,US,software developer engineer ii,Software,2,15.0,2.0,130000.0,40000.0,0.0,"15,000",,3/21/16 16:44
923,1891,contractor,"london, uk",51.5072178,-0.1275862,,,software developer,Software,,3.0,1.0,184860.0,,,,"As a contractor my pay varies, but I'm typically paid å£500-600 a day",3/21/16 16:44
924,1892,mid sized silicon valley startup,"sunnyvale, ca",37.36883,-122.0363496,CA,US,software engineer,Software,,4.0,1.0,140000.0,10000.0,28000.0,,,3/21/16 16:44
925,1895,mathworks,"boston, ma",42.3600825,-71.0588801,MA,US,software engineer,Software,,3.0,3.0,90000.0,5000.0,10000.0,0,,3/21/16 16:46
926,1896,cisco,cambridge ma,42.3736158,-71.1097335,MA,US,software engineer ii,Software,2,0.0,1.0,85000.0,0.0,0.0,20000,,3/21/16 16:46
927,1897,paypal,san jose,37.33874,-121.8852525,,,member of technical staff,Other,,10.0,2.0,146000.0,15000.0,14600.0,"45,000",,3/21/16 16:46
928,1900,a security company,"atlanta, ga",33.748752,-84.3876845,GA,US,devops engineer,Engineering,,10.0,3.0,78000.0,0.0,0.0,0,,3/21/16 16:47
929,1901,facebook,menlo park,37.4529598,-122.1817252,,,engineering manager,Management,,4.0,4.0,230000.0,25000.0,50000.0,750000,,3/21/16 16:47
930,1902,a video game company,poland,51.919438,19.145136,,PL,front-end web developer,Web,,2.0,2.0,17000.0,,,,,3/21/16 16:47
931,1904,of california,davis,40.9628845,-112.0953297,,,graduate student researcher,Other,,6.8,,28359.0,0.0,0.0,0,,3/21/16 16:48
932,1905,a research institute,"frankfurt am main, germany",50.1109221,8.6821267,,DE,postdoc,Other,,8.0,4.0,50000.0,0.0,0.0,0,,3/21/16 16:48
933,1906,iheartradio,"new york, ny",40.7127753,-74.0059728,NY,US,software engineer,Software,,1.5,1.0,100000.0,0.0,17000.0,0,No annual raise process,3/21/16 16:49
934,1907,the climate,san francisco,37.7749295,-122.4194155,,,software engineer 2,Software,2,2.0,2.0,120000.0,5000.0,0.0,20000,,3/21/16 16:50
935,1911,jamdeo canada,"oakville, on., canada",43.467517,-79.6876659,,CA,android application developer,Software,,4.0,2.0,88000.0,0.0,8800.0,0,,3/21/16 16:51
936,1913,dev shop using ms stack,"limerick, ireland",52.663839,-8.6267299,,IE,scrum master,Other,,5.0,1.5,67500.0,0.0,300.0,0,,3/21/16 16:52
937,1914,motum b2b,toronto,43.653226,-79.3831843,,,web developer,Web,,5.0,3.0,52000.0,0.0,4000.0,0,,3/21/16 16:52
938,1915,google,chicago,41.8781136,-87.6297982,,,senior software engineer,Software,Senior,4.0,4.0,140000.0,0.0,30000.0,70000,,3/21/16 16:52
939,1917,ai startup,toronto,43.653226,-79.3831843,,,r&d engineer,Engineering,,3.0,1.0,110000.0,,,68000,,3/21/16 16:53
940,1919,b2b saas co.,"salt lake city, ut",40.7607793,-111.8910474,UT,US,software developer,Software,,4.0,3.0,78000.0,0.0,0.0,,,3/21/16 16:54
941,1922,anon,"los angeles, ca",34.0549076,-118.242643,CA,US,associate applications engineer,Engineering,,1.0,0.0,110000.0,,,,,3/21/16 16:54
943,1926,jp morgan,new york,40.7127753,-74.0059728,NY,US,application developer,Software,,6.8,,110000.0,10000.0,20000.0,6000,,3/21/16 16:56
944,1929,epic systems,"verona, wi",42.990831,-89.5331773,WI,US,software developer,Software,,0.0,1.0,100000.0,,,,,3/21/16 16:57
945,1931,appdynamics,san francisco,37.7749295,-122.4194155,,,senior software engineer,Software,Senior,10.0,1.0,175000.0,0.0,20000.0,100000,,3/21/16 16:58
946,1935,nyc startup,nyc,40.7127753,-74.0059728,,,full stack + android dev,Web,,4.0,2.0,100000.0,,,,,3/21/16 17:00
947,1936,,pittsburgh,40.4406248,-79.9958864,,,robotics engineer,Engineering,,3.0,3.0,93000.0,0.0,6000.0,,,3/21/16 17:00
949,1939,mlb advanced media,new york,40.7127753,-74.0059728,NY,US,front end developer,Web,,3.0,0.0,105000.0,0.0,5.0,,,3/21/16 17:01
950,1940,appdynamics,san francisco,37.7749295,-122.4194155,,,software engineer 1,Software,1,1.0,1.0,110000.0,40000.0,,,,3/21/16 17:01
951,1941,startup in la serving fortune 500,"los angeles, ca",34.0549076,-118.242643,CA,US,ux designer / front-end developer,Web,,5.0,1.0,90000.0,0.0,0.0,0,,3/21/16 17:01
952,1942,video game studio,seattle,47.6061389,-122.3328481,,,senior software engineer,Software,Senior,9.0,6.0,120000.0,0.0,0.0,0,,3/21/16 17:02
953,1943,akamai,"cambridge, ma",42.3736158,-71.1097335,MA,US,software engineer,Software,,2.0,2.0,115000.0,30000.0,11500.0,25000,Signing bonus and annual stock are both RSUs,3/21/16 17:02
954,1945,spawar,sam diego,32.715738,-117.1610838,,,computer scientist,Software,,14.0,8.0,92000.0,5000.0,0.0,0,AKA Space and Naval Warfare Systems Center/SSC Pacific/Navy,3/21/16 17:02
955,1946,amazon,"irvine, ca",33.6845673,-117.8265049,CA,US,software engineer,Software,,8.0,4.0,160000.0,10000.0,,40000,,3/21/16 17:03
956,1949,startup,new york,40.7127753,-74.0059728,NY,US,software engineer,Software,,3.0,2.0,110000.0,0.0,0.0,,,3/21/16 17:05
957,1950,apple,cupertino ca,37.3229978,-122.0321823,CA,US,firmware engineer,Engineering,,6.8,,105000.0,25000.0,30000.0,50000,Bonus based on overtime,3/21/16 17:06
958,1952,tripadvisor,"needham, massachusetts",42.2809285,-71.2377548,MA,US,software engineer,Software,,0.0,0.0,105000.0,10000.0,,~17000,,3/21/16 17:06
959,1954,emc,seattle,47.6061389,-122.3328481,,,senior software development engineer,Software,Senior,5.0,4.0,100000.0,10000.0,10000.0,5000,,3/21/16 17:08
960,1955,amazon,seattle,47.6061389,-122.3328481,,,sde 1,Software,1,0.0,0.0,95000.0,27000.0,20000.0,"25,000 3rd and 4th year",,3/21/16 17:08
961,1956,twitter,san francisco,37.7749295,-122.4194155,,,sre 1,Other,1,3.0,0.0,125000.0,10000.0,,12500,,3/21/16 17:08
962,1958,health benefits startup,"boston, ma",42.3600825,-71.0588801,MA,US,software engineer,Software,,6.8,,85000.0,,,,,3/21/16 17:09
963,1959,microsoft,redmond,47.6739881,-122.121512,,,software engineer,Software,,3.0,2.0,119320.0,25000.0,,2400,"+$19,642/yr in benefits, according to HR's estimate",3/21/16 17:10
964,1962,miller instruments,burnaby bc,49.2488091,-122.9805104,BC,CA,calibration technician,Other,,6.8,,36000.0,,,,,3/21/16 17:11
965,1963,google,mountain view,37.3860517,-122.0838511,,,software engineer,Software,,1.0,0.0,110000.0,15000.0,0.0,45000,Just graduating,3/21/16 17:12
966,1964,twitter,san francisco,37.7749295,-122.4194155,,,sr software engineer,Software,Senior,9.0,3.0,175000.0,0.0,0.0,300000,,3/21/16 17:13
967,1966,six to start,londnon,51.5072178,-0.1275862,,,software engineer,Software,,5.0,1.0,42000.0,0.0,0.0,0,,3/21/16 17:13
968,1967,apple,cupertino,37.3229978,-122.0321823,,,architect,Other,,15.0,1.0,188000.0,35000.0,28000.0,42000,,3/21/16 17:14
969,1969,200 emp software company,san fransisco,37.7749295,-122.4194155,,,software engineer,Software,,9.0,5.0,175000.0,,15000.0,50000 (non liquid),,3/21/16 17:15
970,1972,ibm,"columbus, oh",39.9611755,-82.9987942,OH,US,advisory software engineer,Software,,32.0,11.0,111000.0,0.0,1200.0,0,,3/21/16 17:16
971,1974,elastic,puerto rico,18.220833,-66.590149,,PR,software engineer,Software,,6.0,1.0,100000.0,5000.0,,9,,3/21/16 17:18
972,1976,yahoo,"sunnyvale, california",37.36883,-122.0363496,CA,US,software systems development engineer,Software,,4.0,2.0,126000.0,12000.0,8000.0,12000,,3/21/16 17:19
973,1977,fireeye,remote,,,,,devops engineer,Engineering,,10.0,1.7,108000.0,0.0,10000.0,4000,,3/21/16 17:19
974,1982,e-commerce provider,"adelaide, au",-34.9284989,138.6007456,,,development lead,Software,,14.0,8.0,98000.0,0.0,6000.0,0,,3/21/16 17:22
975,1983,ibm,"dallas, tx",32.7766642,-96.7969879,TX,US,ruby on rails developer,Software,,10.0,1.0,130000.0,0.0,5.0,,,3/21/16 17:23
976,1985,amazon,seattle,47.6061389,-122.3328481,,,software development engineer ii,Software,2,3.0,3.0,100000.0,50000.0,0.0,40000,,3/21/16 17:24
977,1987,google,bay area,37.8271784,-122.2913078,,,site reliability engineer,Engineering,,1.0,1.0,110000.0,15000.0,22000.0,46000,L3,3/21/16 17:25
978,1988,okta,"san francisco, ca",37.7749295,-122.4194155,CA,US,*operational role*,Other,,10.0,3.0,125000.0,0.0,0.0,5k shares,Pay significantly below researched market rate,3/21/16 17:25
979,1989,google,nyc,40.7127753,-74.0059728,,,software engineer (swe iii),Software,,8.0,1.0,150000.0,40000.0,22500.0,130000,,3/21/16 17:26
980,1990,hudl,nebraska,41.4925374,-99.9018131,NE,US,software engineer,Software,,3.0,2.0,90000.0,0.0,4500.0,,,3/21/16 17:28
981,1991,dun & bradstreet,"austin, texas",30.267153,-97.7430608,TX,US,customer support technician,Other,,5.0,5.0,47000.0,,,,,3/21/16 17:29
982,1993,mit bcs,"cambridge, ma",42.3736158,-71.1097335,MA,US,graduate student,Other,,14.0,5.0,30000.0,0.0,0.0,0,,3/21/16 17:30
983,1994,moneylion,kuala lumpur,3.1319197,101.6840589,,,software engineer,Software,,10.0,1.0,32524.0,0.0,0.0,0,,3/21/16 17:30
984,1995,small startup,atlanta,33.748752,-84.3876845,,,data scientist,Data,,1.0,1.0,90000.0,0.0,0.0,,,3/21/16 17:30
985,1996,stripe,san francisco,37.7749295,-122.4194155,,,software engineer,Software,,2.0,2.0,160000.0,,,500000,,3/21/16 17:30
986,1998,leonteq securities ag,zÌ_rich,,,,,software engineer,Software,,8.0,1.0,130000.0,,,,,3/21/16 17:31
987,1999,higher learning technology,iowa,41.8780025,-93.097702,IA,US,software engineer,Software,,15.0,2.0,130000.0,0.0,0.0,0,,3/21/16 17:32
988,2001,google,"mountain view, ca",37.3860517,-122.0838511,CA,US,swe,Software,,2.0,2.0,160000.0,0.0,24000.0,40000,,3/21/16 17:32
989,2002,twitter,seattle,47.6061389,-122.3328481,,,software engineer,Software,,8.0,1.5,210000.0,0.0,0.0,"$400,000",,3/21/16 17:33
990,2004,startup medical devices,bay area,37.8271784,-122.2913078,,,senior software engineer,Software,Senior,18.0,1.0,165000.0,0.0,0.0,0,,3/21/16 17:34
991,2005,jaguar land rover,"portland, or",45.515232,-122.6783853,OR,US,software engineer,Software,,8.0,2.0,95000.0,,13000.0,,,3/21/16 17:34
992,2008,lyft,san francisco,37.7749295,-122.4194155,,,tech lead,Software,,6.0,1.0,170000.0,0.0,0.0,100000,,3/21/16 17:35
993,2009,webcme,milwaukee,43.0389025,-87.9064736,,,web developer,Web,,10.0,3.0,30000.0,0.0,0.0,0,,3/21/16 17:35
994,2010,micrsoft,redmond,47.6739881,-122.121512,,,principle software engineer,Software,,10.0,2.0,175000.0,100000.0,30000.0,75000,,3/21/16 17:36
995,2011,insurance company,il,40.6331249,-89.3985283,,,software developer,Software,,3.0,0.5,62000.0,,6000.0,,,3/21/16 17:36
996,2015,government,dc,,,,,ee,Other,,2.0,1.0,102000.0,0.0,0.0,0,,3/21/16 17:37
997,2016,bob,orange county,33.7879085,-117.855281,,,manager,Management,,12.0,10.0,120000.0,0.0,0.0,0,,3/21/16 17:38
998,2017,b2b startup,nyc,40.7127753,-74.0059728,,,software engineer,Software,,15.0,3.0,200000.0,0.0,50000.0,30000,,3/21/16 17:39
999,2018,ibm,guadalajara,40.632489,-3.16017,,,application owner,Other,,5.0,1.0,40000.0,,,,,3/21/16 17:39
1000,2020,facebook,"new york,  ny",40.7127753,-74.0059728,NY,US,executive assistant,Management,,10.0,5.0,40.0,,10000.0,"20,000",,3/21/16 17:39
1001,2024,vanderbilt  medical center,nashville,36.1626638,-86.7816016,,,systems software specialist,Software,,4.0,4.0,57000.0,0.0,0.0,0,,3/21/16 17:41
1002,2026,microsoft,redmond,47.6739881,-122.121512,,,sr. architect,Other,Senior,30.0,3.0,180000.0,,,,,3/21/16 17:44
1003,2027,too small to say,australia,-25.274398,133.775136,,AU,software engineer,Software,,6.0,0.0,99190.0,,,,,3/21/16 17:44
1004,2029,expedia,vancouver,49.2827291,-123.1207375,,,software developer,Software,,2.0,2.0,70000.0,,,,,3/21/16 17:44
1005,2030,freelance,new york city,40.7127753,-74.0059728,NY,US,designer/developer,Software,,10.0,10.0,100000.0,0.0,50000.0,0,,3/21/16 17:45
1006,2031,aol,baltimore,39.2903848,-76.6121893,,,software engineer,Software,,2.0,1.0,73500.0,,7350.0,,,3/21/16 17:45
1007,2033,amazon,dc area,,,,,system engineer,Engineering,,4.0,1.0,85000.0,14000.0,,,,3/21/16 17:46
1008,2035,accenture,philippines,12.879721,121.774017,,PH,associate manager,Management,,4.0,2.0,34500.0,,,-,,3/21/16 17:47
1009,2036,smartthings,minneapolis,44.977753,-93.2650108,,,senior software engineer,Software,Senior,11.0,1.0,140000.0,0.0,28000.0,0,,3/21/16 17:47
1010,2039,carbonite,boston,42.3600825,-71.0588801,,,software engineer,Software,,3.0,2.0,90000.0,8000.0,9000.0,20000,,3/21/16 17:48
1011,2040,insight,phoenix az,33.4483771,-112.0740373,AZ,US,security engineer,Engineering,,10.0,8.0,99480.0,0.0,1.0,None,,3/21/16 17:48
1012,2042,ui programmer,argentina,-38.416097,-63.616672,,AR,php developer,Software,,7.0,0.5,900.0,,,,,3/21/16 17:49
1013,2043,enernoc,vancouver bc,49.2827291,-123.1207375,BC,CA,software engineer,Software,,1.0,1.0,61000.0,0.0,2000.0,0,,3/21/16 17:49
1014,2044,etsy,brooklyn,40.6781784,-73.9441579,,,software engineer,Software,,5.0,0.75,115000.0,0.0,0.0,4000,,3/21/16 17:49
1015,2045,random company,,,,,,senior devops,Operations,Senior,5.0,3.0,28800.0,0.0,0.0,0,,3/21/16 17:50
1016,2050,google,mountain view,37.3860517,-122.0838511,,,software engineer,Software,,2.0,1.0,110000.0,7000.0,16500.0,46000,,3/21/16 17:52
1017,2052,freelance,remote,,,,,web development consultant,Web,,7.0,2.0,30.0,0.0,0.0,0,,3/21/16 17:52
1018,2056,cerner,kansas city,39.0997265,-94.5785667,KS,US,java contractor,Other,,13.0,1.0,170000.0,0.0,0.0,0,contract developer,3/21/16 17:54
